Orthogroup	Species	PLAZA_proteome.selected_transcript.ppe	Orthologs
OG0012088	OrthoDB_Prunus_persica_Lovell	Prupe.5G223200.1	3760_0_003560
OG0012088	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G223200.1	ONI09201
OG0012089	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G113500.1	ONI07331
OG0012089	OrthoDB_Prunus_persica_Lovell	Prupe.5G113500.1	3760_0_0035a2
OG0012090	OrthoDB_Prunus_persica_Lovell	Prupe.5G063400.1	3760_0_00332e
OG0012090	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G063400.1	ONI06480
OG0012091	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G141300.1	ONI07813
OG0012091	OrthoDB_Prunus_persica_Lovell	Prupe.5G141300.1	3760_0_003aae
OG0012092	OrthoDB_Prunus_persica_Lovell	Prupe.5G146400.1	3760_0_003938
OG0012092	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G146400.1	ONI07903
OG0012093	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G138300.1	ONI07764
OG0012093	OrthoDB_Prunus_persica_Lovell	Prupe.5G138300.1	3760_0_0034a6
OG0012094	OrthoDB_Prunus_persica_Lovell	Prupe.5G175100.1	3760_0_0039f8
OG0012094	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G175100.1	ONI08393
OG0012095	OrthoDB_Prunus_persica_Lovell	Prupe.5G110500.1	3760_0_00353b
OG0012095	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G110500.1	ONI07268
OG0012096	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G131300.1	ONI07620
OG0012096	OrthoDB_Prunus_persica_Lovell	Prupe.5G131300.1	3760_0_003960
OG0012097	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G051000.1	ONI06287
OG0012097	OrthoDB_Prunus_persica_Lovell	Prupe.5G051000.1	3760_0_00362d
OG0012098	OrthoDB_Prunus_persica_Lovell	Prupe.5G117300.1	3760_0_0036c3
OG0012098	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G117300.1	ONI07397
OG0012099	OrthoDB_Prunus_persica_Lovell	Prupe.5G228200.1	3760_0_003369
OG0012099	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G228200.1	ONI09274
OG0012100	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G036900.1	ONI06051
OG0012100	OrthoDB_Prunus_persica_Lovell	Prupe.5G036900.1	3760_0_0036a2
OG0012101	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G116000.1	ONI07378
OG0012101	OrthoDB_Prunus_persica_Lovell	Prupe.5G116000.1	3760_0_0038d8
OG0012102	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G152200.1	ONI07994
OG0012102	OrthoDB_Prunus_persica_Lovell	Prupe.5G152200.1	3760_0_003492
OG0012103	OrthoDB_Prunus_persica_Lovell	Prupe.5G198000.1	3760_0_0039b1
OG0012103	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G198000.1	ONI08737
OG0012104	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G099800.1	ONI07095
OG0012104	OrthoDB_Prunus_persica_Lovell	Prupe.5G099800.1	3760_0_003495
OG0012105	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G110000.1	ONI07262
OG0012105	OrthoDB_Prunus_persica_Lovell	Prupe.5G110000.1	3760_0_0038b0
OG0012106	OrthoDB_Prunus_persica_Lovell	Prupe.5G006000.1	3760_0_003709
OG0012106	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G006000.1	ONI05408
OG0012107	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G242800.1	ONI09525
OG0012107	OrthoDB_Prunus_persica_Lovell	Prupe.5G242800.1	3760_0_0036d7
OG0012108	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G239800.1	ONI09464
OG0012108	OrthoDB_Prunus_persica_Lovell	Prupe.5G239800.1	3760_0_00360f
OG0012109	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G128700.1	ONI07579
OG0012109	OrthoDB_Prunus_persica_Lovell	Prupe.5G128700.1	3760_0_003858
OG0012110	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G206500.1	ONI08889
OG0012110	OrthoDB_Prunus_persica_Lovell	Prupe.5G206500.1	3760_0_00370d
OG0012111	OrthoDB_Prunus_persica_Lovell	Prupe.5G144800.1	3760_0_0034a5
OG0012111	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G144800.1	ONI07880
OG0012112	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G191200.1	ONI08645
OG0012112	OrthoDB_Prunus_persica_Lovell	Prupe.5G191200.1	3760_0_003506
OG0012113	OrthoDB_Prunus_persica_Lovell	Prupe.5G172900.1	3760_0_0033ec
OG0012113	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G172900.1	ONI08347
OG0012114	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G193900.1	ONI08686
OG0012114	OrthoDB_Prunus_persica_Lovell	Prupe.5G193900.1	3760_0_0035b0
OG0012115	OrthoDB_Prunus_persica_Lovell	Prupe.5G025300.1	3760_0_0038c6
OG0012115	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G025300.1	ONI05814
OG0012116	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G050500.1	ONI06278
OG0012116	OrthoDB_Prunus_persica_Lovell	Prupe.5G050500.1	3760_0_003605
OG0012117	OrthoDB_Prunus_persica_Lovell	Prupe.5G180200.1	3760_0_00358e
OG0012117	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G180200.1	ONI08478
OG0012118	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G215600.1	ONI09065
OG0012118	OrthoDB_Prunus_persica_Lovell	Prupe.5G215600.1	3760_0_003548
OG0012119	OrthoDB_Prunus_persica_Lovell	Prupe.5G125000.1	3760_0_003942
OG0012119	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G125000.1	ONI07517
OG0012120	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G104300.1	ONI07174
OG0012120	OrthoDB_Prunus_persica_Lovell	Prupe.5G104300.1	3760_0_0038ef
OG0012121	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G126800.1	ONI07547
OG0012121	OrthoDB_Prunus_persica_Lovell	Prupe.5G126800.1	3760_0_00382b
OG0012122	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G002300.1	ONI05340
OG0012122	OrthoDB_Prunus_persica_Lovell	Prupe.5G002300.1	3760_0_003a93
OG0012123	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G165600.1	ONI08222
OG0012123	OrthoDB_Prunus_persica_Lovell	Prupe.5G165600.1	3760_0_003639
OG0012124	OrthoDB_Prunus_persica_Lovell	Prupe.5G042300.1	3760_0_003769
OG0012124	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G042300.1	ONI06126
OG0012125	OrthoDB_Prunus_persica_Lovell	Prupe.5G021800.1	3760_0_003922
OG0012125	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G021800.1	ONI05731
OG0012126	OrthoDB_Prunus_persica_Lovell	Prupe.5G000600.1	3760_0_00371a
OG0012126	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G000600.1	ONI05304
OG0012127	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G221000.1	ONI09154
OG0012127	OrthoDB_Prunus_persica_Lovell	Prupe.5G221000.1	3760_0_0036ef
OG0012128	OrthoDB_Prunus_persica_Lovell	Prupe.5G111800.1	3760_0_003816
OG0012128	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G111800.1	ONI07297
OG0012129	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G160200.1	ONI08156
OG0012129	OrthoDB_Prunus_persica_Lovell	Prupe.5G160200.1	3760_0_0033e1
OG0012130	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G029400.1	ONI05927
OG0012130	OrthoDB_Prunus_persica_Lovell	Prupe.5G029400.1	3760_0_003643
OG0012131	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G151000.1	ONI07977
OG0012131	OrthoDB_Prunus_persica_Lovell	Prupe.5G151000.1	3760_0_0039b8
OG0012132	OrthoDB_Prunus_persica_Lovell	Prupe.5G160400.1	3760_0_003683
OG0012132	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G160400.1	ONI08158
OG0012133	OrthoDB_Prunus_persica_Lovell	Prupe.5G149800.1	3760_0_003945
OG0012133	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G149800.1	ONI07958
OG0012134	OrthoDB_Prunus_persica_Lovell	Prupe.5G206200.1	3760_0_003844
OG0012134	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G206200.1	ONI08884
OG0012135	OrthoDB_Prunus_persica_Lovell	Prupe.5G175800.1	3760_0_0036ea
OG0012135	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G175800.1	ONI08400
OG0012136	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G042800.1	ONI06137
OG0012136	OrthoDB_Prunus_persica_Lovell	Prupe.5G042800.1	3760_0_003371
OG0012137	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G234500.1	ONI09365
OG0012137	OrthoDB_Prunus_persica_Lovell	Prupe.5G234500.1	3760_0_003615
OG0012138	OrthoDB_Prunus_persica_Lovell	Prupe.5G064900.1	3760_0_00370f
OG0012138	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G064900.1	ONI06503
OG0012139	OrthoDB_Prunus_persica_Lovell	Prupe.5G218800.1	3760_0_003515
OG0012139	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G218800.1	ONI09112
OG0012140	OrthoDB_Prunus_persica_Lovell	Prupe.5G038200.1	3760_0_003648
OG0012140	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G038200.1	ONI06070
OG0012141	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G183800.1	ONI08530
OG0012141	OrthoDB_Prunus_persica_Lovell	Prupe.5G183800.1	3760_0_003935
OG0012142	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G219700.1	ONI09126
OG0012142	OrthoDB_Prunus_persica_Lovell	Prupe.5G219700.1	3760_0_00376e
OG0012143	OrthoDB_Prunus_persica_Lovell	Prupe.5G120200.1	3760_0_003714
OG0012143	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G120200.1	ONI07431
OG0012144	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G024500.1	ONI05799
OG0012144	OrthoDB_Prunus_persica_Lovell	Prupe.5G024500.1	3760_0_003a58
OG0012145	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G162100.1	ONI08180
OG0012145	OrthoDB_Prunus_persica_Lovell	Prupe.5G162100.1	3760_0_003975
OG0012146	OrthoDB_Prunus_persica_Lovell	Prupe.5G177000.1	3760_0_0034d2
OG0012146	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G177000.1	ONI08415
OG0012147	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G062000.1	ONI06463
OG0012147	OrthoDB_Prunus_persica_Lovell	Prupe.5G062000.1	3760_0_0037a6
OG0012148	OrthoDB_Prunus_persica_Lovell	Prupe.5G218100.1	3760_0_0033d8
OG0012148	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G218100.1	ONI09105
OG0012149	OrthoDB_Prunus_persica_Lovell	Prupe.5G210800.1	3760_0_003756
OG0012149	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G210800.1	ONI08988
OG0012150	OrthoDB_Prunus_persica_Lovell	Prupe.5G131400.1	3760_0_0035bf
OG0012150	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G131400.1	ONI07621
OG0012151	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G063300.1	ONI06479
OG0012151	OrthoDB_Prunus_persica_Lovell	Prupe.5G063300.1	3760_0_00393d
OG0012152	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G020400.1	ONI05711
OG0012152	OrthoDB_Prunus_persica_Lovell	Prupe.5G020400.1	3760_0_003a21
OG0012153	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G225000.1	ONI09222
OG0012153	OrthoDB_Prunus_persica_Lovell	Prupe.5G225000.1	3760_0_00335d
OG0012154	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G010200.1	ONI05503
OG0012154	OrthoDB_Prunus_persica_Lovell	Prupe.5G010200.1	3760_0_0034dc
OG0012155	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G117400.1	ONI07398
OG0012155	OrthoDB_Prunus_persica_Lovell	Prupe.5G117400.1	3760_0_003b12
OG0012156	OrthoDB_Prunus_persica_Lovell	Prupe.5G211100.1	3760_0_003934
OG0012156	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G211100.1	ONI08995
OG0012157	OrthoDB_Prunus_persica_Lovell	Prupe.5G193300.1	3760_0_0036bc
OG0012157	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G193300.1	ONI08676
OG0012158	OrthoDB_Prunus_persica_Lovell	Prupe.5G239000.1	3760_0_003422
OG0012158	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G239000.1	ONI09450
OG0012159	OrthoDB_Prunus_persica_Lovell	Prupe.5G227800.1	3760_0_003471
OG0012159	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G227800.1	ONI09270
OG0012160	OrthoDB_Prunus_persica_Lovell	Prupe.5G108800.1	3760_0_003950
OG0012160	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108800.1	ONI07250
OG0012161	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G216100.1	ONI09071
OG0012161	OrthoDB_Prunus_persica_Lovell	Prupe.5G216100.1	3760_0_003576
OG0012162	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G234900.1	ONI09378
OG0012162	OrthoDB_Prunus_persica_Lovell	Prupe.5G234900.1	3760_0_0034e1
OG0012163	OrthoDB_Prunus_persica_Lovell	Prupe.5G205500.1	3760_0_00399e
OG0012163	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G205500.1	ONI08872
OG0012164	OrthoDB_Prunus_persica_Lovell	Prupe.5G102500.1	3760_0_0039bf
OG0012164	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G102500.1	ONI07147
OG0012165	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G000400.1	ONI05302
OG0012165	OrthoDB_Prunus_persica_Lovell	Prupe.5G000400.1	3760_0_0038a6
OG0012166	OrthoDB_Prunus_persica_Lovell	Prupe.5G102800.1	3760_0_00330a
OG0012166	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G102800.1	ONI07150
OG0012167	OrthoDB_Prunus_persica_Lovell	Prupe.5G181800.1	3760_0_003a96
OG0012167	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G181800.1	ONI08498
OG0012168	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G080600.1	ONI06782
OG0012168	OrthoDB_Prunus_persica_Lovell	Prupe.5G080600.1	3760_0_003976
OG0012169	OrthoDB_Prunus_persica_Lovell	Prupe.5G213700.1	3760_0_003a4b
OG0012169	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G213700.1	ONI09037
OG0012170	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G017500.1	ONI05659
OG0012170	OrthoDB_Prunus_persica_Lovell	Prupe.5G017500.1	3760_0_0038d9
OG0012171	OrthoDB_Prunus_persica_Lovell	Prupe.5G060600.1	3760_0_003793
OG0012171	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G060600.1	ONI06440
OG0012172	OrthoDB_Prunus_persica_Lovell	Prupe.5G038400.1	3760_0_0034e2
OG0012172	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G038400.1	ONI06072
OG0012173	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G122700.1	ONI07483
OG0012173	OrthoDB_Prunus_persica_Lovell	Prupe.5G122700.1	3760_0_00335a
OG0012174	OrthoDB_Prunus_persica_Lovell	Prupe.5G181000.1	3760_0_0033e5
OG0012174	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G181000.1	ONI08487
OG0012175	OrthoDB_Prunus_persica_Lovell	Prupe.5G054600.1	3760_0_0035b7
OG0012175	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G054600.1	ONI06342
OG0012176	OrthoDB_Prunus_persica_Lovell	Prupe.5G089800.1	3760_0_0036c1
OG0012176	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G089800.1	ONI06934
OG0012177	OrthoDB_Prunus_persica_Lovell	Prupe.5G018800.1	3760_0_00385c
OG0012177	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G018800.1	ONI05679
OG0012178	OrthoDB_Prunus_persica_Lovell	Prupe.5G178800.1	3760_0_003a84
OG0012178	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G178800.1	ONI08457
OG0012179	OrthoDB_Prunus_persica_Lovell	Prupe.5G081900.1	3760_0_003784
OG0012179	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G081900.1	ONI06799
OG0012180	OrthoDB_Prunus_persica_Lovell	Prupe.5G196000.1	3760_0_003ae4
OG0012180	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G196000.1	ONI08709
OG0012181	OrthoDB_Prunus_persica_Lovell	Prupe.5G222000.1	3760_0_0035a6
OG0012181	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G222000.1	ONI09175
OG0012182	OrthoDB_Prunus_persica_Lovell	Prupe.5G059000.1	3760_0_003a80
OG0012182	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G059000.1	ONI06414
OG0012183	OrthoDB_Prunus_persica_Lovell	Prupe.5G241300.1	3760_0_0039cc
OG0012183	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G241300.1	ONI09496
OG0012184	OrthoDB_Prunus_persica_Lovell	Prupe.5G038300.1	3760_0_00386d
OG0012184	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G038300.1	ONI06071
OG0012185	OrthoDB_Prunus_persica_Lovell	Prupe.5G096600.1	3760_0_00344e
OG0012185	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G096600.1	ONI07038
OG0012186	OrthoDB_Prunus_persica_Lovell	Prupe.5G058100.1	3760_0_00395e
OG0012186	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G058100.1	ONI06391
OG0012187	OrthoDB_Prunus_persica_Lovell	Prupe.2G301900.1	3760_0_001937
OG0012187	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G301900.1	ONI25416
OG0012188	OrthoDB_Prunus_persica_Lovell	Prupe.2G308900.1	3760_0_00182a
OG0012188	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G308900.1	ONI25547
OG0012189	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G024400.1	ONI20601
OG0012189	OrthoDB_Prunus_persica_Lovell	Prupe.2G024400.1	3760_0_001b8c
OG0012190	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G079500.1	ONI21667
OG0012190	OrthoDB_Prunus_persica_Lovell	Prupe.2G079500.1	3760_0_0013bd
OG0012191	OrthoDB_Prunus_persica_Lovell	Prupe.2G285400.1	3760_0_0013a0
OG0012191	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G285400.1	ONI25164
OG0012192	OrthoDB_Prunus_persica_Lovell	Prupe.2G330100.1	3760_0_0019fd
OG0012192	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G330100.1	ONI26022
OG0012193	OrthoDB_Prunus_persica_Lovell	Prupe.2G271200.1	3760_0_001dcb
OG0012193	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G271200.1	ONI24949
OG0012194	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G000500.2	ONI20163
OG0012194	OrthoDB_Prunus_persica_Lovell	Prupe.2G000500.2	3760_0_001715
OG0012195	OrthoDB_Prunus_persica_Lovell	Prupe.2G091500.1	3760_0_001609
OG0012195	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G091500.1	ONI21824
OG0012197	OrthoDB_Prunus_persica_Lovell	Prupe.2G093800.1	3760_0_001d87
OG0012197	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G093800.1	ONI21853
OG0012198	OrthoDB_Prunus_persica_Lovell	Prupe.2G239300.1	3760_0_001a2d
OG0012198	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G239300.1	ONI24413
OG0012199	OrthoDB_Prunus_persica_Lovell	Prupe.2G310000.1	3760_0_001751
OG0012199	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G310000.1	ONI25573
OG0012200	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G075500.2	ONI21612
OG0012200	OrthoDB_Prunus_persica_Lovell	Prupe.2G075500.2	3760_0_001c22
OG0012201	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G020400.1	ONI20520
OG0012201	OrthoDB_Prunus_persica_Lovell	Prupe.2G020400.1	3760_0_00153a
OG0012202	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G009800.1	ONI20333
OG0012202	OrthoDB_Prunus_persica_Lovell	Prupe.2G009800.1	3760_0_001e1e
OG0012203	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G099600.1	ONI21980
OG0012203	OrthoDB_Prunus_persica_Lovell	Prupe.2G099600.1	3760_0_001781
OG0012204	OrthoDB_Prunus_persica_Lovell	Prupe.2G251800.1	3760_0_0019cb
OG0012204	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G251800.1	ONI24640
OG0012205	OrthoDB_Prunus_persica_Lovell	Prupe.2G292200.1	3760_0_001726
OG0012205	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G292200.1	ONI25256
OG0012206	OrthoDB_Prunus_persica_Lovell	Prupe.2G059400.1	3760_0_0014dc
OG0012206	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G059400.1	ONI21326
OG0012207	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G233200.1	ONI24307
OG0012207	OrthoDB_Prunus_persica_Lovell	Prupe.2G233200.1	3760_0_001d7d
OG0012208	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G206600.1	ONI23762
OG0012208	OrthoDB_Prunus_persica_Lovell	Prupe.2G206600.1	3760_0_001860
OG0012209	OrthoDB_Prunus_persica_Lovell	Prupe.2G313700.1	3760_0_001e20
OG0012209	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G313700.1	ONI25668
OG0012210	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G261800.1	ONI24771
OG0012210	OrthoDB_Prunus_persica_Lovell	Prupe.2G261800.1	3760_0_0018b3
OG0012211	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G305500.1	ONI25474
OG0012211	OrthoDB_Prunus_persica_Lovell	Prupe.2G305500.1	3760_0_001af6
OG0012212	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G220800.1	ONI24043
OG0012212	OrthoDB_Prunus_persica_Lovell	Prupe.2G220800.1	3760_0_001784
OG0012213	OrthoDB_Prunus_persica_Lovell	Prupe.2G300300.1	3760_0_001699
OG0012213	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G300300.1	ONI25396
OG0012214	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G318900.1	ONI25760
OG0012214	OrthoDB_Prunus_persica_Lovell	Prupe.2G318900.1	3760_0_001593
OG0012216	OrthoDB_Prunus_persica_Lovell	Prupe.2G030100.1	3760_0_001bbd
OG0012216	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G030100.1	ONI20705
OG0012217	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G110700.1	ONI22154
OG0012217	OrthoDB_Prunus_persica_Lovell	Prupe.2G110700.1	3760_0_0016aa
OG0012218	OrthoDB_Prunus_persica_Lovell	Prupe.2G242800.1	3760_0_001723
OG0012218	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G242800.1	ONI24486
OG0012219	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G170000.1	ONI23096
OG0012219	OrthoDB_Prunus_persica_Lovell	Prupe.2G170000.1	3760_0_00184b
OG0012220	OrthoDB_Prunus_persica_Lovell	Prupe.2G173200.1	3760_0_001412
OG0012220	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G173200.1	ONI23164
OG0012221	OrthoDB_Prunus_persica_Lovell	Prupe.2G310500.1	3760_0_00192b
OG0012221	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G310500.1	ONI25585
OG0012223	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G236700.1	ONI24371, ONI24372
OG0012224	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G200100.2	ONI23635, ONI23636
OG0012225	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G279000.2	ONI25080, ONI25079
OG0012226	OrthoDB_Prunus_persica_Lovell	Prupe.2G049800.2	3760_0_001a24
OG0012226	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G049800.2	ONI21099
OG0012227	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G058300.1	ONI21292
