Orthogroup	Species	Pyrus_hap1_v2.3.a1.all.maker.proteins	Orthologs
OG0017374	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255820.t1	2448454_0_007502
OG0017375	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247880.t1	2448454_0_00750c
OG0017376	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.247270.t1	2448454_0_007516
OG0017377	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245410.t1	2448454_0_007518
OG0017378	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.260040.t1	2448454_0_00751b
OG0017379	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.253080.t1	2448454_0_00751e
OG0017380	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256620.t1	2448454_0_007522
OG0017381	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253130.t1	2448454_0_007525
OG0017382	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257030.t1	2448454_0_007526
OG0017383	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255130.t1	2448454_0_00752c
OG0017384	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.194150.t1	2448454_0_00752e
OG0017385	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257060.t1	2448454_0_007535
OG0017386	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.254010.t1	2448454_0_007543
OG0017387	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251640.t1	2448454_0_00754c
OG0017388	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246720.t1	2448454_0_00754e
OG0017389	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358860.t1	2448454_0_00754f
OG0017390	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253450.t1	2448454_0_00755b
OG0017391	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253980.t1	2448454_0_00757a
OG0017392	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.261270.t1	2448454_0_007580
OG0017393	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255920.t1	2448454_0_007582
OG0017394	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253210.t1	2448454_0_007583
OG0017395	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.248830.t1	2448454_0_00758e
OG0017396	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.227870.t1	2448454_0_007593
OG0017397	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252590.t1	2448454_0_007594
OG0017398	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257820.t1	2448454_0_007596
OG0017399	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246710.t1	2448454_0_007597
OG0017400	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247220.t1	2448454_0_00759c
OG0017401	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.247870.t1	2448454_0_0075ac
OG0017402	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254410.t1	2448454_0_0075b5
OG0017403	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252150.t1	2448454_0_0075b7
OG0017404	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.261330.t1	2448454_0_0075c0
OG0017405	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.202400.t1	2448454_0_0075c6
OG0017406	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258050.t1	2448454_0_0075d2
OG0017407	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.250120.t1	2448454_0_0075d4
OG0017408	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257380.t1	2448454_0_0075d6
OG0017409	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252790.t1	2448454_0_0075d9
OG0017410	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257000.t1	2448454_0_0075ea
OG0017411	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256830.t1	2448454_0_0075ed
OG0017412	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258870.t1	2448454_0_0075f1
OG0017413	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255400.t1	2448454_0_00760e
OG0017415	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.249910.t1	2448454_0_007616
OG0017416	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257150.t1	2448454_0_00761a
OG0017417	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.250280.t1	2448454_0_00761e
OG0017418	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251300.t1	2448454_0_007621
OG0017419	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.249670.t1	2448454_0_00762b
OG0017420	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246530.t1	2448454_0_007636
OG0017421	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.246290.t1	2448454_0_00763b
OG0017423	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248400.t1	2448454_0_00764f
OG0017424	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.250470.t1	2448454_0_007650
OG0017425	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248170.t1	2448454_0_007651
OG0017426	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.252120.t1	2448454_0_007652
OG0017427	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.253180.t1	2448454_0_007659
OG0017428	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247070.t1	2448454_0_007661
OG0017429	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.260350.t1	2448454_0_00766c
OG0017430	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257670.t1	2448454_0_00767d
OG0017431	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252060.t1	2448454_0_007685
OG0017432	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257570.t1	2448454_0_007689
OG0017433	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256220.t1	2448454_0_00768b
OG0017434	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255880.t1	2448454_0_00768d
OG0017435	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247280.t1	2448454_0_00768f
OG0017436	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258080.t1	2448454_0_007694
OG0017438	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253590.t1	2448454_0_00769c
OG0017439	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255340.t1	2448454_0_00769f
OG0017440	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255720.t1	2448454_0_0076a3
OG0017441	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255570.t1	2448454_0_0076a6
OG0017442	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252210.t1	2448454_0_0076a7
OG0017443	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253660.t1	2448454_0_0076b3
OG0017444	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251240.t1	2448454_0_0076b5
OG0017445	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.250150.t1	2448454_0_0076b9
OG0017446	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.249250.t1	2448454_0_0076ca
OG0017447	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247340.t1	2448454_0_0076d5
OG0017448	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256460.t1	2448454_0_0076d7
OG0017449	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246160.t1	2448454_0_0076d8
OG0017450	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.249590.t1	2448454_0_0076e3
OG0017451	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253100.t1	2448454_0_0076e8
OG0017453	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247920.t1	2448454_0_0076ee
OG0017454	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246790.t1	2448454_0_0076f1
OG0017455	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.196710.t1	2448454_0_0076f5
OG0017456	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252900.t1	2448454_0_0076fc
OG0017457	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251710.t1	2448454_0_0076fd
OG0017458	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257240.t1	2448454_0_007704
OG0017459	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251060.t1	2448454_0_007708
OG0017460	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.248280.t1	2448454_0_007709
OG0017461	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.246940.t1	2448454_0_007713
OG0017462	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253240.t1	2448454_0_007716
OG0017463	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247060.t1	2448454_0_007719
OG0017465	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255970.t1	2448454_0_00771e
OG0017466	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248680.t1	2448454_0_00771f
OG0017467	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252550.t1	2448454_0_007727
OG0017468	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253030.t1	2448454_0_00772a
OG0017469	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248460.t1	2448454_0_00772f
OG0017470	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247090.t1	2448454_0_007734
OG0017471	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255320.t1	2448454_0_007741
OG0017473	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.247030.t1	2448454_0_00775e
OG0017474	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252220.t1	2448454_0_007768
OG0017475	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254040.t1	2448454_0_00776a
OG0017476	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.255940.t1	2448454_0_00776e
OG0017478	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.260320.t1	2448454_0_007776
OG0017479	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.249730.t1	2448454_0_00777c
OG0017480	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253440.t1	2448454_0_007785
OG0017481	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.260340.t1	2448454_0_007787
OG0017482	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.250220.t1	2448454_0_007788
OG0017483	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.257080.t1	2448454_0_007789
OG0017484	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.251050.t1	2448454_0_00778a
OG0017485	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255160.t1	2448454_0_007796
OG0017486	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256170.t1	2448454_0_00779e
OG0017487	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255100.t1	2448454_0_0077a3
OG0017488	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257250.t1	2448454_0_0077a5
OG0017489	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254080.t1	2448454_0_0077a7
OG0017490	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257680.t1	2448454_0_0077aa
OG0017491	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258150.t1	2448454_0_0077ac
OG0017492	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.197530.t1	2448454_0_0077af
OG0017493	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252860.t1	2448454_0_0077b4
OG0017495	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.251040.t1	2448454_0_0077c6
OG0017497	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258780.t1	2448454_0_0077cc
OG0017498	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.260020.t1	2448454_0_0077dc
OG0017499	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248670.t1	2448454_0_0077e9
OG0017500	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254440.t1	2448454_0_0077fb
OG0017501	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.248320.t1	2448454_0_0077fc
OG0017502	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.206920.t1	2448454_0_0077fe
OG0017503	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247330.t1	2448454_0_007802
OG0017504	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251330.t1	2448454_0_00780a
OG0017505	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257170.t1	2448454_0_00780d
OG0017506	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254060.t1	2448454_0_007815
OG0017508	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.260370.t1	2448454_0_007819
OG0017509	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258270.t1	2448454_0_00781c
OG0017510	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.251090.t1	2448454_0_007829
OG0017511	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255620.t1	2448454_0_00782a
OG0017512	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255460.t1	2448454_0_007836
OG0017513	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248780.t1	2448454_0_00783a
OG0017514	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.253280.t1	2448454_0_007844
OG0017515	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246680.t1	2448454_0_007845
OG0017516	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256230.t1	2448454_0_007855
OG0017517	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.204940.t1	2448454_0_00785a
OG0017518	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258860.t1	2448454_0_00785f
OG0017519	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255090.t1	2448454_0_00786d
OG0017520	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254500.t1	2448454_0_007872
OG0017521	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248330.t1	2448454_0_007875
OG0017522	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.259940.t1	2448454_0_007884
OG0017523	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.254020.t1	2448454_0_00788b
OG0017524	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255380.t1	2448454_0_00788f
OG0017525	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246490.t1	2448454_0_007896
OG0017526	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252480.t1	2448454_0_0078a2
OG0017527	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.256130.t1	2448454_0_0078a5
OG0017528	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253260.t1	2448454_0_0078a6
OG0017529	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.336980.t1	2448454_0_0078b0
OG0017530	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252070.t1	2448454_0_0078b4
OG0017531	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.193810.t1	2448454_0_0078b5
OG0017532	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.246960.t1	2448454_0_0078b6
OG0017533	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.253890.t1	2448454_0_0078c3
OG0017534	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.247350.t1	2448454_0_0078ca
OG0017535	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.255830.t1	2448454_0_0078ce
OG0017537	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.259310.t1	2448454_0_0078d1
OG0017539	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.257740.t1	2448454_0_0078da
OG0017540	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246810.t1	2448454_0_0078db
OG0017542	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.259970.t1	2448454_0_0078e8
OG0017543	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.252870.t1	2448454_0_0078ec
OG0017544	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.246180.t1	2448454_0_0078f1
OG0017545	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.244570.t1	2448454_0_0078f7
OG0017546	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245120.t1	2448454_0_007908
OG0017547	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.244890.t1	2448454_0_007914
OG0017548	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.244520.t1	2448454_0_007917
OG0017549	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.192560.t1	2448454_0_00791c
OG0017550	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.244870.t1	2448454_0_00791e
OG0017551	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.244370.t1	2448454_0_007920
OG0017552	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245110.t1	2448454_0_007925
OG0017553	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.244880.t1	2448454_0_00792d
OG0017554	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.244300.t1	2448454_0_00793b
OG0017555	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.245700.t1	2448454_0_00794e
OG0017556	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245490.t1	2448454_0_007954
OG0017557	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245530.t1	2448454_0_007955
OG0017558	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245320.t1	2448454_0_007960
OG0017559	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.248930.t1	2448454_0_007964
OG0017561	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245200.t1	2448454_0_0079a1
OG0017562	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245240.t1	2448454_0_0079a4
OG0017563	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.245290.t1	2448454_0_0079a9
OG0017564	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.361820.t1	2448454_0_0079b0
OG0017565	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.445080.t1	2448454_0_0079b2
OG0017566	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.315960.t1	2448454_0_0079b3
OG0017567	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.443500.t1	2448454_0_0079b7
OG0017568	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.443530.t1	2448454_0_0079ba
OG0017569	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.445070.t1	2448454_0_0079be
OG0017570	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371590.t1	2448454_0_0079d0
OG0017572	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.376510.t1	2448454_0_0079dd
OG0017573	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.365550.t1	2448454_0_0079df
OG0017574	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.375000.t1	2448454_0_0079e0
OG0017575	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.371480.t1	2448454_0_0079e6
OG0017576	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363060.t1	2448454_0_0079ef
OG0017577	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.367730.t1	2448454_0_0079f4
OG0017578	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.360420.t1	2448454_0_007a06
OG0017579	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359310.t1	2448454_0_007a08
OG0017580	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.374720.t1	2448454_0_007a09
OG0017581	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.359910.t1	2448454_0_007a0a
OG0017583	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.360790.t1	2448454_0_007a14
OG0017584	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.361140.t1	2448454_0_007a18
OG0017585	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.435790.t1	2448454_0_007a1c
OG0017586	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.379120.t1	2448454_0_007a21
